Stream,IQScore,CareerOutcome
Science,113.29936606658468,Writing/Author
Science,97.79382996928196,Psychology
Arts,103.51151349911366,Writing/Author
Arts,108.62500740779706,Teaching
Arts,103.77856319614176,Teaching
Science,112.49844302764467,Social Work
Science,115.28390549516013,Engineering
Arts,126.75947228259074,Data Science
Science,119.91565101360459,Research Scientist
Arts,120.17588852040112,Research Scientist
Commerce,124.18667217736356,Data Science
Commerce,134.45028016957716,Computer Science
Arts,118.19692662187357,Research Scientist
Commerce,120.05941550396412,Research Scientist
Commerce,101.63307648020817,Teaching
Commerce,132.26715959308916,Engineering
Science,121.202333127348,Engineering
Arts,117.18878555365632,Research Scientist
Arts,107.10700142527877,Teaching
Science,108.71576808511303,Writing/Author
Science,119.94752284599319,Engineering
Arts,103.55987220101987,Writing/Author
Arts,97.96179582800977,Psychology
Commerce,117.3456210867736,Data Science
Commerce,135.89219517369065,Data Science
Arts,114.39523301653091,Writing/Author
Commerce,111.00876503712063,Teaching
Science,115.44161902036386,Computer Science
Arts,128.79200364284785,Computer Science
Science,126.36272557106176,Engineering
Commerce,119.14980582850437,Data Science
Arts,104.7104980938447,Social Work
Science,124.90460015856326,Research Scientist
Science,99.78428887944747,Writing/Author
Commerce,125.35501847382343,Data Science
Science,133.25943855228337,Computer Science
Arts,128.73516389132158,Data Science
Arts,108.50323954640028,Writing/Author
Science,103.50304584358673,Writing/Author
Commerce,122.2225266221356,Engineering
Arts,107.19844521054108,Social Work
Commerce,118.87446930630563,Engineering
Science,114.41774812348532,Writing/Author
Commerce,101.34075283033688,Social Work
Science,135.57150253920946,Engineering
Commerce,114.39953092871848,Social Work
Arts,125.48908235937337,Engineering
Commerce,111.61945236697909,Writing/Author
Science,119.77751708613572,Research Scientist
Science,122.50335883267988,Data Science
Arts,105.99017694375704,Writing/Author
Commerce,126.29367047103369,Research Scientist
Commerce,120.64823568863441,Computer Science
Arts,112.29767693431013,Teaching
Commerce,114.31687274087962,Writing/Author
Commerce,118.37947373804599,Research Scientist
Science,95.14016850544854,Psychology
Commerce,116.85347836692658,Research Scientist
Arts,100.3707361359127,Social Work
Arts,119.84180946301868,Computer Science
Commerce,115.69610501774548,Computer Science
Commerce,116.635529507882,Research Scientist
Commerce,117.92782624367938,Engineering
Commerce,125.4135600817324,Data Science
Arts,113.8724337725986,Psychology
Commerce,100.20215070068511,Writing/Author
Arts,130.72618107407723,Engineering
Commerce,108.03094918723671,Psychology
Science,129.8937933761341,Research Scientist
Science,113.9071381623234,Psychology
Commerce,112.49357250883246,Psychology
Arts,97.60950752662737,Teaching
Science,119.6643791917147,Engineering
Science,117.69596364514794,Computer Science
Science,111.79857353105834,Social Work
Commerce,111.04390149973842,Teaching
Science,119.31010339607984,Computer Science
Commerce,127.85943972045203,Computer Science
Commerce,121.97551388887726,Engineering
Commerce,99.1691246592616,Social Work
Arts,112.69544573213449,Psychology
Science,124.99328851877941,Computer Science
Commerce,116.14223568007124,Computer Science
Science,102.30568285627855,Social Work
Commerce,99.3688512194403,Teaching
Science,107.83146491206331,Teaching
Arts,105.53133112683086,Psychology
Arts,132.29824955580682,Computer Science
Science,95.44591058166301,Teaching
Commerce,116.4888414611726,Engineering
Science,118.74209472231682,Data Science
Science,109.62526120710041,Writing/Author
Arts,116.5137770325675,Data Science
Arts,130.70522043628048,Data Science
Arts,115.7349445572604,Engineering
Arts,126.40375586574211,Engineering
Commerce,114.40161591726623,Social Work
Arts,128.9932131298538,Computer Science
Science,115.09164087709475,Research Scientist
Science,103.52860923580178,Psychology
Commerce,115.22098888274387,Engineering
Science,126.06159971781739,Engineering
Arts,114.07417538488383,Social Work
Commerce,111.2864875451759,Psychology
Arts,110.0774755660756,Writing/Author
Arts,119.10920870888413,Research Scientist
Science,122.73636464990437,Data Science
Commerce,113.68008450069037,Teaching
Arts,112.8337738691269,Psychology
Science,116.28952519657653,Engineering
Science,103.36090783439619,Writing/Author
Arts,129.13004257665838,Research Scientist
Commerce,124.12614683113947,Data Science
Science,113.78460773939004,Social Work
Arts,105.21707360006393,Writing/Author
Arts,123.19668527106555,Research Scientist
Arts,103.53451225760986,Psychology
Arts,109.10890359601493,Teaching
Arts,105.49522850572481,Teaching
Commerce,127.32208534278908,Engineering
Arts,112.35956867740919,Teaching
Arts,122.08464110283343,Engineering
Commerce,108.5048748709282,Teaching
Commerce,127.36724184429525,Computer Science
Science,108.4272372714016,Social Work
Commerce,103.3476917069217,Teaching
Science,104.65786766709388,Social Work
Commerce,108.37847063180452,Writing/Author
Science,119.61623185902303,Computer Science
Commerce,114.08906046880915,Psychology
Arts,125.54186762169505,Computer Science
Arts,118.54087224627276,Computer Science
Science,127.79376905836168,Engineering
Science,109.28203032714606,Teaching
Science,127.19457894493881,Engineering
Arts,122.40522588478926,Research Scientist
Commerce,125.14821876129176,Data Science
Arts,103.71215147653879,Psychology
Arts,124.65167441403,Engineering
Commerce,116.80473070038227,Computer Science
Arts,101.31681644871685,Psychology
Science,114.75249288540327,Teaching
Science,127.34787346093866,Data Science
Science,131.56849779415387,Engineering
Science,136.69602990714014,Computer Science
Arts,108.89872711502635,Teaching
Science,114.39047524166392,Writing/Author
Arts,102.67172579391496,Teaching
Science,115.24463483252873,Engineering
Commerce,112.02221178495432,Writing/Author
Commerce,119.1956170051348,Data Science
Science,123.3107196552111,Engineering
Commerce,123.42103147071832,Computer Science
Commerce,102.928112540802,Teaching
Arts,103.06849800505061,Teaching
Commerce,117.93607126105582,Computer Science
Commerce,115.78886445660103,Computer Science
Arts,112.40635047670725,Teaching
Science,126.16125523649671,Data Science
Commerce,119.93326626872395,Engineering
Commerce,112.83020321625338,Teaching
Science,131.98781223675178,Data Science
Science,116.10699340803173,Research Scientist
Arts,137.39449686588867,Computer Science
Arts,112.39253928445912,Writing/Author
Science,122.77767705027425,Engineering
Commerce,130.19999646666514,Data Science
Science,117.40760867249338,Research Scientist
Arts,111.3398884007108,Teaching
Science,108.0777407536975,Psychology
Arts,127.3597592324443,Data Science
Commerce,121.29380214618753,Research Scientist
Arts,122.71703944052902,Computer Science
Science,115.3916471900759,Research Scientist
Commerce,112.50723261444315,Teaching
Science,134.55397887951773,Research Scientist
Arts,110.94718421231676,Writing/Author
Science,124.72139799487204,Engineering
Commerce,129.47149433617577,Research Scientist
Science,126.8311382536887,Computer Science
Arts,112.79277492831123,Teaching
Commerce,116.96940254605452,Engineering
Commerce,110.57850218004032,Writing/Author
Commerce,116.19535528068923,Data Science
Commerce,101.94308005225612,Psychology
Science,113.67223289812188,Writing/Author
Arts,111.88526630150767,Teaching
Commerce,94.08110145794038,Psychology
Science,117.1346566662157,Research Scientist
Commerce,129.75318077335496,Engineering
Science,112.82533809964644,Teaching
Arts,130.25385681509016,Computer Science
Arts,111.9887726604727,Social Work
Science,104.00219196918057,Psychology
Science,122.4738974514165,Engineering
Commerce,94.69337042873443,Teaching
Commerce,109.08794194438352,Psychology
Science,112.82930243246179,Psychology
Science,119.71627321705817,Engineering
Commerce,123.95881521044947,Engineering
Arts,124.64322080832551,Data Science
Arts,110.68800340848144,Social Work
Arts,122.80511203568686,Computer Science
Commerce,118.67845246505638,Engineering
Science,107.21596645462084,Writing/Author
Commerce,122.7650186160105,Computer Science
Commerce,123.80305419450683,Engineering
Science,121.29315075099841,Research Scientist
Commerce,128.8137832913751,Engineering
Commerce,129.46099829494048,Engineering
Science,143.94076791273028,Engineering
Arts,96.31484267277246,Teaching
Arts,119.95715422164416,Research Scientist
Science,118.83068890507231,Engineering
Commerce,112.58225684266566,Social Work
Commerce,139.6519376069362,Data Science
Arts,131.4602879583167,Engineering
Commerce,103.0390526186313,Writing/Author
Arts,122.50964808757578,Research Scientist
Science,117.57151433685337,Computer Science
Science,119.02576628422554,Engineering
Commerce,110.62404401146503,Social Work
Arts,124.81542568247238,Research Scientist
Science,112.66755113838431,Teaching
Arts,97.24194385098176,Social Work
Commerce,107.26129988771413,Teaching
Commerce,121.06414876435346,Computer Science
Arts,119.88558698414988,Data Science
Arts,100.062652687904,Psychology
Science,111.30410777212774,Teaching
Science,111.57048335134226,Teaching
Science,112.04375379619893,Teaching
Commerce,120.5384181681393,Computer Science
Commerce,126.94020963083715,Computer Science
Arts,98.80973052353869,Social Work
Science,112.23908059217312,Social Work
Arts,86.82761008271689,Writing/Author
Arts,117.46870623504948,Data Science
Science,105.54442805590871,Writing/Author
Commerce,118.30861971879226,Engineering
Arts,114.50458426380533,Psychology
Arts,108.88792776380134,Psychology
Science,122.6585354282763,Computer Science
Science,118.39218565730387,Data Science
Arts,124.11544473114282,Computer Science
Science,112.28492772688006,Social Work
Commerce,109.91836159434807,Psychology
Science,142.7916722723278,Engineering
Commerce,101.1755917422966,Teaching
Arts,108.2593096933288,Social Work
Commerce,142.44126641070622,Research Scientist
Science,124.64518062625679,Data Science
Science,107.43023738884814,Writing/Author
Commerce,111.13369115172902,Teaching
Science,120.37080117621272,Computer Science
Science,134.20097311570024,Research Scientist
Commerce,116.48676108548922,Engineering
Arts,128.7954849787668,Computer Science
Commerce,113.42874478556617,Writing/Author
Science,101.92890865427803,Teaching
Arts,143.232455646292,Computer Science
Science,124.077653062709,Research Scientist
Arts,121.67488937405793,Research Scientist
Commerce,120.1440541227939,Research Scientist
Science,113.51440065286147,Writing/Author
Science,110.75730158210513,Writing/Author
Science,114.34107266617713,Writing/Author
Arts,91.32035584126103,Social Work
Arts,128.0826941881457,Data Science
Arts,124.56488857672566,Engineering
Commerce,114.76474892276205,Psychology
Commerce,115.57242603397934,Research Scientist
Arts,118.0276931214011,Engineering
Science,110.56151902510881,Teaching
Science,114.81636526037195,Teaching
Commerce,107.8746225194449,Writing/Author
Commerce,116.54788596353653,Data Science
Commerce,126.27404927655118,Computer Science
Arts,126.53793982963762,Engineering
Arts,107.62164203041576,Writing/Author
Science,99.85443586005563,Social Work
Arts,92.42501589287326,Psychology
Commerce,122.337787144353,Computer Science
Science,106.89805360018701,Social Work
Science,112.81593780605473,Social Work
Commerce,115.53531490954923,Data Science
Arts,108.14015301403572,Psychology
Arts,135.57652876746434,Engineering
Science,126.25195250636743,Engineering
Commerce,113.52721997025137,Psychology
Science,106.20913322390467,Social Work
Arts,117.02471835542636,Research Scientist
Arts,125.7806250134343,Engineering
Science,122.52282213655926,Data Science
Science,122.07841457410345,Research Scientist
Science,121.06435496496046,Computer Science
Science,102.12322006234135,Writing/Author
Science,110.52566906107899,Social Work
Commerce,109.0973206461203,Teaching
Commerce,109.34144208241354,Teaching
Science,115.38556904129551,Computer Science
Commerce,116.04334738335898,Research Scientist
Commerce,119.18245346344311,Computer Science
Commerce,128.20221122868665,Research Scientist
Arts,125.76349912851435,Data Science
Arts,106.45583940217514,Teaching
Science,104.48325663833003,Psychology
Commerce,106.8820487029016,Teaching
Arts,112.18470332311337,Psychology
Arts,122.51650034592687,Data Science
Science,126.696025199053,Research Scientist
Commerce,121.26652437847645,Data Science
Commerce,106.72397328953231,Writing/Author
Commerce,107.3809765736438,Writing/Author
Commerce,119.25063189278244,Data Science
Arts,103.8036965544404,Writing/Author
Commerce,123.47963483562482,Engineering
Commerce,122.14174174779274,Research Scientist
Arts,111.95750416676977,Social Work
Commerce,133.27808441102945,Engineering
Arts,114.37117498393843,Social Work
Commerce,103.73977030627826,Writing/Author
Commerce,143.2200899042194,Engineering
Arts,115.48309234000547,Engineering
Science,109.24822613409727,Social Work
Science,113.65808520425978,Teaching
Science,106.55360367153007,Psychology
Arts,96.44166679329219,Social Work
Science,117.22824063600511,Research Scientist
Commerce,98.26540138123465,Social Work
Science,125.0264940921529,Engineering
Science,129.15183797853953,Computer Science
Science,119.13889819515582,Computer Science
Science,129.8202940635421,Data Science
Commerce,110.30962136730136,Writing/Author
Science,116.22280672546336,Data Science
Arts,114.93032047151918,Writing/Author
Arts,109.89274378354247,Teaching
Science,115.26980254823964,Research Scientist
Commerce,121.95069308763082,Engineering
Arts,131.2028950726866,Computer Science
